,Order ID,Order Date,Customer ID,Product ID,Quantity,Sales,Coffee Type,Roast Type,Unit Weight(kg),Unit Price,Price per 100g,Unit Profit,Address Line 1,City,Country,Postcode,Loyalty Card,Order Profit,Unit Profit Percentage
377,RJV-08261-583,2022-03-26,48497-29281-FE,A-D-0.2,5.0,14.924999999999999,Ara,D,0.2,2.985,1.4925,0.26865,36559 Sommers Parkway,Los Angeles,United States,90010.0,Yes,1.34325,0.09000000000000001
378,EPT-12715-397,2020-09-09,08478-75251-OG,A-D-0.2,6.0,17.91,Ara,D,0.2,2.985,1.4925,0.26865,7881 Dahle Center,Springfield,United States,62723.0,Yes,1.6118999999999999,0.09000000000000001
379,LCB-02099-995,2019-07-31,06757-96251-UH,A-D-0.2,6.0,17.91,Ara,D,0.2,2.985,1.4925,0.26865,5018 Iowa Pass,Vancouver,United States,98664.0,Yes,1.6118999999999999,0.09000000000000001
380,ZVG-20473-043,2020-12-06,71769-10219-IM,A-D-0.2,3.0,8.955,Ara,D,0.2,2.985,1.4925,0.26865,60360 Killdeer Alley,Saginaw,United States,48604.0,Yes,0.8059499999999999,0.09000000000000001
381,DYG-25473-881,2020-02-08,10138-31681-SD,A-D-0.2,2.0,5.97,Ara,D,0.2,2.985,1.4925,0.26865,842 Cardinal Court,Shawnee Mission,United States,66276.0,No,0.5373,0.09000000000000001
382,PNU-22150-408,2019-08-11,77408-43873-RS,A-D-0.2,6.0,17.91,Ara,D,0.2,2.985,1.4925,0.26865,04385 Tony Alley,Daingean,Ireland,E91,Yes,1.6118999999999999,0.09000000000000001
383,EAY-89850-211,2019-02-19,43155-71724-XP,A-D-0.2,2.0,5.97,Ara,D,0.2,2.985,1.4925,0.26865,2 International Lane,Pasadena,United States,91103.0,Yes,0.5373,0.09000000000000001
384,YUO-76652-814,2021-04-04,26248-84194-FI,A-D-0.2,6.0,17.91,Ara,D,0.2,2.985,1.4925,0.26865,04 Arrowood Court,Durham,United States,27705.0,No,1.6118999999999999,0.09000000000000001
385,LGL-16843-667,2021-05-05,82458-87830-JE,A-D-0.2,4.0,11.94,Ara,D,0.2,2.985,1.4925,0.26865,7997 Artisan Crossing,Shreveport,United States,71137.0,Yes,1.0746,0.09000000000000001
386,SBN-16537-046,2020-02-29,60255-12579-PZ,A-D-0.2,1.0,2.985,Ara,D,0.2,2.985,1.4925,0.26865,325 Forest Run Crossing,Huntington,United States,25705.0,No,0.26865,0.09000000000000001
387,VSN-94485-621,2021-10-17,88116-12604-TE,A-D-0.2,4.0,11.94,Ara,D,0.2,2.985,1.4925,0.26865,76 Fallview Crossing,Sparks,United States,89436.0,No,1.0746,0.09000000000000001
388,ZKI-78561-066,2021-09-21,60121-12432-VU,A-D-0.2,3.0,8.955,Ara,D,0.2,2.985,1.4925,0.26865,297 Fulton Way,Mobile,United States,36670.0,Yes,0.8059499999999999,0.09000000000000001
389,IRX-59256-644,2021-12-08,96446-62142-EN,A-D-0.2,3.0,8.955,Ara,D,0.2,2.985,1.4925,0.26865,947 Burrows Park,Rathnew,Ireland,R35,Yes,0.8059499999999999,0.09000000000000001
390,XBV-40336-071,2021-02-17,38536-98293-JZ,A-D-0.2,3.0,8.955,Ara,D,0.2,2.985,1.4925,0.26865,39192 Glendale Hill,Watergrasshill,Ireland,T56,No,0.8059499999999999,0.09000000000000001
391,TKY-71558-096,2021-09-15,24010-66714-HW,A-M-1,1.0,11.25,Ara,M,1.0,11.25,1.125,1.0125,013 Talisman Terrace,Englewood,United States,80150.0,No,1.0125,0.09
392,ZDK-82166-357,2021-04-03,81431-12577-VD,A-M-1,3.0,33.75,Ara,M,1.0,11.25,1.125,1.0125,67319 Redwing Parkway,Beaumont,United States,77705.0,No,3.0374999999999996,0.09
393,XIY-43041-882,2021-10-12,07250-63194-JO,A-M-1,1.0,11.25,Ara,M,1.0,11.25,1.125,1.0125,6886 Oxford Hill,Richmond,United States,23242.0,No,1.0125,0.09
394,GPH-40635-105,2020-07-14,37397-05992-VO,A-M-1,1.0,11.25,Ara,M,1.0,11.25,1.125,1.0125,9667 Lunder Court,Anchorage,United States,99599.0,No,1.0125,0.09
395,NFQ-23241-793,2020-10-11,88446-59251-SQ,A-M-1,3.0,33.75,Ara,M,1.0,11.25,1.125,1.0125,53 New Castle Point,Des Moines,United States,50369.0,Yes,3.0374999999999996,0.09
396,OOU-61343-455,2021-01-15,90123-70970-NY,A-M-1,2.0,22.5,Ara,M,1.0,11.25,1.125,1.0125,356 Service Way,Charlotte,United States,28225.0,No,2.025,0.09
397,LBC-45686-819,2021-05-01,98573-41811-EQ,A-M-1,5.0,56.25,Ara,M,1.0,11.25,1.125,1.0125,91239 Ilene Hill,Kinsale,Ireland,P17,Yes,5.0625,0.09
398,CRK-07584-240,2021-01-31,18741-72071-PP,A-M-1,3.0,33.75,Ara,M,1.0,11.25,1.125,1.0125,14777 Leroy Avenue,Cincinnati,United States,45254.0,Yes,3.0374999999999996,0.09
399,MKE-75518-399,2022-06-17,62588-82624-II,A-M-1,3.0,33.75,Ara,M,1.0,11.25,1.125,1.0125,88 Jenna Point,Sheffield,United Kingdom,S33,No,3.0374999999999996,0.09
400,HGJ-82768-173,2021-08-26,62741-01322-HU,A-M-1,4.0,45.0,Ara,M,1.0,11.25,1.125,1.0125,19 Kings Pass,Church End,United Kingdom,CB4,No,4.05,0.09
401,DHJ-87461-571,2020-08-23,94525-76037-JP,A-M-1,2.0,22.5,Ara,M,1.0,11.25,1.125,1.0125,8 Schurz Place,Boise,United States,83722.0,No,2.025,0.09
402,JZV-43874-185,2021-08-02,18551-80943-YQ,A-M-1,5.0,56.25,Ara,M,1.0,11.25,1.125,1.0125,1 Randy Place,San Diego,United States,92191.0,Yes,5.0625,0.09
403,IKL-95976-565,2019-12-09,53486-73919-BQ,A-M-1,2.0,22.5,Ara,M,1.0,11.25,1.125,1.0125,7 Hansons Trail,Milwaukee,United States,53277.0,No,2.025,0.09
404,SQT-07286-736,2019-12-08,87726-16941-QW,A-M-1,6.0,67.5,Ara,M,1.0,11.25,1.125,1.0125,09 Lotheville Place,Boston,United States,2298.0,No,6.074999999999999,0.09
405,ZCR-15721-658,2022-05-26,28327-84469-ND,A-M-1,4.0,45.0,Ara,M,1.0,11.25,1.125,1.0125,58 Schlimgen Parkway,Tucson,United States,85754.0,No,4.05,0.09
406,IOQ-84840-827,2019-11-12,32038-81174-JF,A-M-1,6.0,67.5,Ara,M,1.0,11.25,1.125,1.0125,90 Commercial Pass,Shreveport,United States,71161.0,No,6.074999999999999,0.09
407,SHP-55648-472,2019-03-30,46818-20198-GB,A-M-1,6.0,67.5,Ara,M,1.0,11.25,1.125,1.0125,9978 Monterey Crossing,Charleston,United States,25362.0,No,6.074999999999999,0.09
408,JBW-95055-851,2021-07-22,47355-97488-XS,A-M-1,5.0,56.25,Ara,M,1.0,11.25,1.125,1.0125,3729 Susan Drive,Danbury,United States,6816.0,No,5.0625,0.09
409,KLD-88731-484,2021-09-08,17775-77072-PP,A-M-1,5.0,56.25,Ara,M,1.0,11.25,1.125,1.0125,05296 Debra Alley,Cincinnati,United States,45228.0,No,5.0625,0.09
410,WTT-91832-645,2019-10-03,24344-88599-PP,A-M-1,3.0,33.75,Ara,M,1.0,11.25,1.125,1.0125,251 Shoshone Terrace,Stradbally,Ireland,Y34,No,3.0374999999999996,0.09
411,KHO-27106-786,2020-10-10,01603-43789-TN,A-M-1,6.0,67.5,Ara,M,1.0,11.25,1.125,1.0125,2311 Eastlawn Plaza,Foxrock,Ireland,D04,Yes,6.074999999999999,0.09
412,KHO-27106-786,2020-10-10,01603-43789-TN,L-D-2.5,6.0,178.70999999999998,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,2311 Eastlawn Plaza,Foxrock,Ireland,D04,Yes,23.2323,0.13
413,ONW-00560-570,2019-02-25,32900-82606-BO,A-M-1,2.0,22.5,Ara,M,1.0,11.25,1.125,1.0125,41 Coolidge Way,Asheville,United States,28805.0,No,2.025,0.09
414,BXH-62195-013,2021-11-11,94526-79230-GZ,A-M-1,4.0,45.0,Ara,M,1.0,11.25,1.125,1.0125,7791 Westend Point,Washington,United States,20226.0,Yes,4.05,0.09
415,UHP-24614-199,2022-03-20,67953-79896-AC,A-M-1,4.0,45.0,Ara,M,1.0,11.25,1.125,1.0125,86 Pine View Pass,Montgomery,United States,36195.0,No,4.05,0.09
416,KHK-13105-388,2022-04-08,46242-54946-ZW,A-M-1,6.0,67.5,Ara,M,1.0,11.25,1.125,1.0125,35 Alpine Circle,Wilmington,United States,19810.0,Yes,6.074999999999999,0.09
417,WJJ-37489-898,2021-04-08,31599-82152-AD,A-M-1,1.0,11.25,Ara,M,1.0,11.25,1.125,1.0125,2 Laurel Drive,Portumna,Ireland,V31,No,1.0125,0.09
418,OIB-13664-879,2021-08-31,04713-57765-KR,A-M-1,2.0,22.5,Ara,M,1.0,11.25,1.125,1.0125,0 Cardinal Park,Sallins,Ireland,W91,Yes,2.025,0.09
419,OXY-65322-253,2020-10-24,07591-92789-UA,E-M-0.2,3.0,12.375,Exc,M,0.2,4.125,2.0625,0.45375,4 Mitchell Drive,Punta Gorda,United States,33982.0,Yes,1.36125,0.11
420,SBI-60013-494,2021-11-12,55232-81621-BX,E-M-0.2,2.0,8.25,Exc,M,0.2,4.125,2.0625,0.45375,2673 Everett Place,Garland,United States,75044.0,No,0.9075,0.11
421,JVW-22582-137,2021-03-23,89208-74646-UK,E-M-0.2,5.0,20.625,Exc,M,0.2,4.125,2.0625,0.45375,62 Dayton Drive,Honolulu,United States,96825.0,No,2.26875,0.11
422,UJQ-54441-340,2019-07-30,26822-19510-SD,E-M-0.2,2.0,8.25,Exc,M,0.2,4.125,2.0625,0.45375,0 Fairview Lane,Fresno,United States,93715.0,Yes,0.9075,0.11
423,UJQ-54441-340,2019-07-30,26822-19510-SD,A-L-0.2,5.0,19.424999999999997,Ara,L,0.2,3.885,1.9425,0.34964999999999996,0 Fairview Lane,Fresno,United States,93715.0,Yes,1.7482499999999999,0.09
424,USN-68115-161,2021-08-10,08120-16183-AW,E-M-0.2,6.0,24.75,Exc,M,0.2,4.125,2.0625,0.45375,415 Fremont Junction,Monasterevin,Ireland,W34,No,2.7225,0.11
425,ZPW-31329-741,2019-06-08,27132-68907-RC,E-M-0.2,1.0,4.125,Exc,M,0.2,4.125,2.0625,0.45375,64700 Eagan Crossing,Flushing,United States,11388.0,Yes,0.45375,0.11
426,ZPW-31329-741,2019-06-08,27132-68907-RC,E-M-2.5,4.0,126.49999999999999,Exc,M,2.5,31.624999999999996,1.265,3.47875,64700 Eagan Crossing,Flushing,United States,11388.0,Yes,13.915,0.11
427,ZPW-31329-741,2019-06-08,27132-68907-RC,R-D-1,6.0,53.699999999999996,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,64700 Eagan Crossing,Flushing,United States,11388.0,Yes,3.2219999999999995,0.06
428,EHE-94714-312,2021-06-28,27132-68907-RC,E-L-0.2,5.0,22.275,Exc,L,0.2,4.455,2.2275,0.49005,64700 Eagan Crossing,Flushing,United States,11388.0,Yes,2.45025,0.11
429,EMA-63190-618,2022-02-28,90993-98984-JK,E-M-0.2,1.0,4.125,Exc,M,0.2,4.125,2.0625,0.45375,38 Carioca Center,Milwaukee,United States,53234.0,Yes,0.45375,0.11
430,SBC-95710-706,2020-02-19,85634-61759-ND,E-M-0.2,2.0,8.25,Exc,M,0.2,4.125,2.0625,0.45375,9531 Dexter Drive,Ford,United Kingdom,GL54,Yes,0.9075,0.11
431,ZSL-66684-103,2019-12-28,39193-51770-FM,E-M-0.2,2.0,8.25,Exc,M,0.2,4.125,2.0625,0.45375,5 Prairieview Drive,Jacksonville,United States,32209.0,Yes,0.9075,0.11
432,EGK-03027-418,2021-06-06,19820-29285-FD,E-M-0.2,3.0,12.375,Exc,M,0.2,4.125,2.0625,0.45375,1768 Hoepker Place,Bakersfield,United States,93305.0,No,1.36125,0.11
433,NLI-63891-565,2021-12-10,41899-00283-VK,E-M-0.2,5.0,20.625,Exc,M,0.2,4.125,2.0625,0.45375,9435 Troy Circle,Washington,United States,20470.0,No,2.26875,0.11
434,XIR-88982-743,2021-07-10,00852-54571-WP,E-M-0.2,2.0,8.25,Exc,M,0.2,4.125,2.0625,0.45375,6 Tomscot Hill,Alexandria,United States,22313.0,Yes,0.9075,0.11
435,XED-90333-402,2019-06-19,28300-14355-GF,E-M-0.2,5.0,20.625,Exc,M,0.2,4.125,2.0625,0.45375,56 Ridge Oak Point,Preston,United Kingdom,PR1,No,2.26875,0.11
436,IRV-20769-219,2020-10-15,77131-58092-GE,E-M-0.2,3.0,12.375,Exc,M,0.2,4.125,2.0625,0.45375,3242 Corscot Pass,London,United Kingdom,EC1V,Yes,1.36125,0.11
437,EVP-43500-491,2019-02-20,49231-44455-IC,A-M-0.5,4.0,27.0,Ara,M,0.5,6.75,1.35,0.6074999999999999,74 Bultman Plaza,Petaluma,United States,94975.0,Yes,2.4299999999999997,0.08999999999999998
438,RWR-77888-800,2020-02-07,69904-02729-YS,A-M-0.5,1.0,6.75,Ara,M,0.5,6.75,1.35,0.6074999999999999,31 Northport Terrace,Chicago,United States,60681.0,No,0.6074999999999999,0.08999999999999998
439,HVQ-64398-930,2020-03-30,62979-53167-ML,A-M-0.5,6.0,40.5,Ara,M,0.5,6.75,1.35,0.6074999999999999,74 Atwood Lane,Dallas,United States,75323.0,Yes,3.6449999999999996,0.08999999999999998
440,BLD-12227-251,2021-03-04,64395-74865-WF,A-M-0.5,2.0,13.5,Ara,M,0.5,6.75,1.35,0.6074999999999999,41598 Everett Drive,Fresno,United States,93726.0,No,1.2149999999999999,0.08999999999999998
441,UOA-23786-489,2020-05-31,90305-50099-SV,A-M-0.5,6.0,40.5,Ara,M,0.5,6.75,1.35,0.6074999999999999,378 Shopko Center,Houston,United States,77260.0,Yes,3.6449999999999996,0.08999999999999998
442,NUN-48214-216,2020-07-29,06953-94794-FB,A-M-0.5,4.0,27.0,Ara,M,0.5,6.75,1.35,0.6074999999999999,07 Roxbury Street,Fort Wayne,United States,46862.0,No,2.4299999999999997,0.08999999999999998
443,OIL-26493-755,2021-08-31,19017-95853-EK,A-M-0.5,1.0,6.75,Ara,M,0.5,6.75,1.35,0.6074999999999999,1 Pennsylvania Center,Fargo,United States,58122.0,No,0.6074999999999999,0.08999999999999998
444,ABO-29054-365,2019-01-19,00256-19905-YG,A-M-0.5,6.0,40.5,Ara,M,0.5,6.75,1.35,0.6074999999999999,95 Southridge Alley,Castlebridge,Ireland,R14,No,3.6449999999999996,0.08999999999999998
445,RMA-08327-369,2021-01-11,93809-05424-MG,A-M-0.5,6.0,40.5,Ara,M,0.5,6.75,1.35,0.6074999999999999,62772 Arkansas Pass,Lubbock,United States,79491.0,Yes,3.6449999999999996,0.08999999999999998
446,AUP-10128-606,2020-10-01,54387-64897-XC,A-M-0.5,1.0,6.75,Ara,M,0.5,6.75,1.35,0.6074999999999999,11 Dakota Lane,Whitwell,United Kingdom,DL10,No,0.6074999999999999,0.08999999999999998
447,PSD-57291-590,2019-10-24,37191-12203-MX,A-M-0.5,1.0,6.75,Ara,M,0.5,6.75,1.35,0.6074999999999999,09771 Rigney Center,Baltimore,United States,21290.0,No,0.6074999999999999,0.08999999999999998
448,UEB-09112-118,2020-01-30,82718-93677-XO,A-M-0.5,4.0,27.0,Ara,M,0.5,6.75,1.35,0.6074999999999999,65 Cardinal Plaza,Montgomery,United States,36177.0,Yes,2.4299999999999997,0.08999999999999998
449,WDM-77521-710,2020-10-29,86144-10144-CB,A-M-0.5,2.0,13.5,Ara,M,0.5,6.75,1.35,0.6074999999999999,1 Welch Court,Minneapolis,United States,55458.0,No,1.2149999999999999,0.08999999999999998
450,RTL-16205-161,2022-04-05,90440-62727-HI,A-M-0.5,1.0,6.75,Ara,M,0.5,6.75,1.35,0.6074999999999999,327 Erie Way,Lawrenceville,United States,30045.0,Yes,0.6074999999999999,0.08999999999999998
451,XTL-68000-371,2020-04-07,70140-82812-KD,A-M-0.5,4.0,27.0,Ara,M,0.5,6.75,1.35,0.6074999999999999,47 Granby Junction,Hyattsville,United States,20784.0,No,2.4299999999999997,0.08999999999999998
452,BLV-60087-454,2022-06-08,84493-71314-WX,A-M-0.5,5.0,33.75,Ara,M,0.5,6.75,1.35,0.6074999999999999,561 Cherokee Trail,Loughrea,Ireland,H62,No,3.0374999999999996,0.08999999999999998
453,BLV-60087-454,2022-06-08,84493-71314-WX,E-L-0.2,3.0,13.365,Exc,L,0.2,4.455,2.2275,0.49005,561 Cherokee Trail,Loughrea,Ireland,H62,No,1.4701499999999998,0.11
454,UOG-94188-104,2021-11-23,92753-50029-SD,A-M-0.5,5.0,33.75,Ara,M,0.5,6.75,1.35,0.6074999999999999,47910 Longview Place,Columbus,United States,43268.0,No,3.0374999999999996,0.08999999999999998
455,JYR-22052-185,2020-01-01,39528-19971-OR,A-M-0.5,2.0,13.5,Ara,M,0.5,6.75,1.35,0.6074999999999999,9 Artisan Avenue,Sunnyvale,United States,94089.0,Yes,1.2149999999999999,0.08999999999999998
456,QVL-32245-818,2021-05-30,46478-42970-EM,A-M-0.5,5.0,33.75,Ara,M,0.5,6.75,1.35,0.6074999999999999,39 Kings Junction,Colorado Springs,United States,80935.0,No,3.0374999999999996,0.08999999999999998
457,WKB-21680-566,2021-12-17,96612-41722-VJ,A-M-0.5,3.0,20.25,Ara,M,0.5,6.75,1.35,0.6074999999999999,06 Scoville Alley,Bayside,Ireland,D13,No,1.8224999999999998,0.08999999999999998
458,BLI-21697-702,2019-12-05,21141-12455-VB,A-M-0.5,2.0,13.5,Ara,M,0.5,6.75,1.35,0.6074999999999999,290 Ridgeview Way,Saint Louis,United States,63169.0,Yes,1.2149999999999999,0.08999999999999998
459,ASG-27179-958,2021-12-10,12607-75113-UV,A-M-0.5,3.0,20.25,Ara,M,0.5,6.75,1.35,0.6074999999999999,11217 Maywood Terrace,Dallas,United States,75216.0,No,1.8224999999999998,0.08999999999999998
460,UHK-63283-868,2022-04-24,16809-16936-WF,A-M-0.5,1.0,6.75,Ara,M,0.5,6.75,1.35,0.6074999999999999,526 Onsgard Park,Charleston,United States,25362.0,Yes,0.6074999999999999,0.08999999999999998
461,BRJ-19414-277,2019-09-17,16809-16936-WF,R-M-0.2,4.0,11.94,Rob,M,0.2,2.985,1.4925,0.17909999999999998,526 Onsgard Park,Charleston,United States,25362.0,Yes,0.7163999999999999,0.06
462,IJK-34441-720,2019-04-05,97201-58870-WB,A-M-0.5,6.0,40.5,Ara,M,0.5,6.75,1.35,0.6074999999999999,7464 Nobel Way,El Paso,United States,88519.0,Yes,3.6449999999999996,0.08999999999999998
463,ZMC-00336-619,2022-01-27,19849-12926-QF,A-M-0.5,4.0,27.0,Ara,M,0.5,6.75,1.35,0.6074999999999999,99138 Waywood Junction,Des Moines,United States,50981.0,Yes,2.4299999999999997,0.08999999999999998
464,DXY-76225-633,2021-07-29,88574-37083-WX,A-M-0.5,1.0,6.75,Ara,M,0.5,6.75,1.35,0.6074999999999999,949 Nobel Plaza,Tucson,United States,85732.0,No,0.6074999999999999,0.08999999999999998
465,UGK-07613-982,2022-07-28,57808-90533-UE,A-M-0.5,3.0,20.25,Ara,M,0.5,6.75,1.35,0.6074999999999999,813 La Follette Place,New York City,United States,10004.0,No,1.8224999999999998,0.08999999999999998
466,VKQ-39009-292,2021-11-23,57808-90533-UE,L-M-1,5.0,72.75,Lib,M,1.0,14.55,1.455,1.8915000000000002,813 La Follette Place,New York City,United States,10004.0,No,9.457500000000001,0.13
467,QDO-57268-842,2021-11-21,57808-90533-UE,E-M-2.5,5.0,158.12499999999997,Exc,M,2.5,31.624999999999996,1.265,3.47875,813 La Follette Place,New York City,United States,10004.0,No,17.393749999999997,0.11
468,OLA-68289-577,2020-06-30,40226-52317-IO,A-M-0.5,5.0,33.75,Ara,M,0.5,6.75,1.35,0.6074999999999999,13130 Heffernan Point,Washington,United States,20238.0,Yes,3.0374999999999996,0.08999999999999998
469,CHE-78995-767,2022-08-02,00888-74814-UZ,A-D-0.5,3.0,17.91,Ara,D,0.5,5.97,1.194,0.5373,79526 Bultman Lane,Clonskeagh,Ireland,D04,No,1.6118999999999999,0.09000000000000001
470,WOQ-36015-429,2021-09-25,51427-89175-QJ,A-D-0.5,6.0,35.82,Ara,D,0.5,5.97,1.194,0.5373,95 Straubel Hill,Aurora,United States,80044.0,No,3.2237999999999998,0.09000000000000001
471,WOQ-36015-429,2021-09-25,51427-89175-QJ,L-M-0.2,5.0,21.825000000000003,Lib,M,0.2,4.365,2.1825,0.56745,95 Straubel Hill,Aurora,United States,80044.0,No,2.83725,0.13
472,WOQ-36015-429,2021-09-25,51427-89175-QJ,L-M-0.5,6.0,52.38,Lib,M,0.5,8.73,1.746,1.1349,95 Straubel Hill,Aurora,United States,80044.0,No,6.8094,0.13
473,AMM-79521-378,2021-06-01,24825-51803-CQ,A-D-0.5,6.0,35.82,Ara,D,0.5,5.97,1.194,0.5373,6966 Victoria Street,Charleston,United States,25362.0,No,3.2237999999999998,0.09000000000000001
474,GOW-03198-575,2021-03-13,61513-27752-FA,A-D-0.5,4.0,23.88,Ara,D,0.5,5.97,1.194,0.5373,6 Bay Center,Denver,United States,80217.0,Yes,2.1492,0.09000000000000001
475,EOI-02511-919,2020-03-20,66776-88682-RG,A-D-0.5,5.0,29.849999999999998,Ara,D,0.5,5.97,1.194,0.5373,22974 Beilfuss Plaza,Brooklyn,United States,11254.0,No,2.6865,0.09000000000000001
476,EOI-02511-919,2020-03-20,66776-88682-RG,E-L-0.2,5.0,22.275,Exc,L,0.2,4.455,2.2275,0.49005,22974 Beilfuss Plaza,Brooklyn,United States,11254.0,No,2.45025,0.11
477,KIX-93248-135,2020-02-11,36605-83052-WB,A-D-0.5,1.0,5.97,Ara,D,0.5,5.97,1.194,0.5373,87597 Butternut Alley,Little Rock,United States,72204.0,Yes,0.5373,0.09000000000000001
478,ZDK-84567-102,2021-11-29,58690-31815-VY,A-D-0.5,3.0,17.91,Ara,D,0.5,5.97,1.194,0.5373,641 Birchwood Place,Birmingham,United States,35236.0,No,1.6118999999999999,0.09000000000000001
479,WAV-38301-984,2021-03-20,62863-81239-DT,A-D-0.5,5.0,29.849999999999998,Ara,D,0.5,5.97,1.194,0.5373,5205 Graceland Point,Alexandria,United States,22309.0,No,2.6865,0.09000000000000001
480,FDY-03414-903,2019-08-12,94840-49457-UD,A-D-0.5,3.0,17.91,Ara,D,0.5,5.97,1.194,0.5373,47 Farwell Park,Los Angeles,United States,90094.0,Yes,1.6118999999999999,0.09000000000000001
481,MOU-74341-266,2019-05-07,99358-65399-TC,A-D-0.5,4.0,23.88,Ara,D,0.5,5.97,1.194,0.5373,7961 Blackbird Road,Shreveport,United States,71137.0,No,2.1492,0.09000000000000001
482,FVH-29271-315,2022-06-30,74415-50873-FC,A-D-0.5,3.0,17.91,Ara,D,0.5,5.97,1.194,0.5373,0535 Michigan Plaza,Castleknock,Ireland,K78,Yes,1.6118999999999999,0.09000000000000001
483,HNI-91338-546,2020-02-07,67285-75317-XI,A-D-0.5,5.0,29.849999999999998,Ara,D,0.5,5.97,1.194,0.5373,8103 Maywood Center,Madison,United States,53726.0,No,2.6865,0.09000000000000001
484,KGZ-56395-231,2021-12-06,22221-71106-JD,A-D-0.5,1.0,5.97,Ara,D,0.5,5.97,1.194,0.5373,093 Mayfield Place,Saint Augustine,United States,32092.0,No,0.5373,0.09000000000000001
485,PTY-86420-119,2021-04-12,25504-41681-WA,A-D-0.5,4.0,23.88,Ara,D,0.5,5.97,1.194,0.5373,94 John Wall Terrace,Miami,United States,33196.0,Yes,2.1492,0.09000000000000001
486,MIS-54381-047,2022-06-15,39276-95489-XV,A-D-0.5,5.0,29.849999999999998,Ara,D,0.5,5.97,1.194,0.5373,26 Little Fleur Trail,Sandyford,Ireland,D04,Yes,2.6865,0.09000000000000001
487,TKH-62197-239,2020-07-30,25181-97933-UX,A-D-0.5,3.0,17.91,Ara,D,0.5,5.97,1.194,0.5373,403 Mifflin Pass,Orlando,United States,32868.0,No,1.6118999999999999,0.09000000000000001
488,YLY-35287-172,2022-05-23,69410-04668-MA,A-D-0.5,5.0,29.849999999999998,Ara,D,0.5,5.97,1.194,0.5373,0616 Utah Parkway,Phoenix,United States,85053.0,No,2.6865,0.09000000000000001
489,LWL-68108-794,2020-05-26,44494-89923-UW,A-D-0.5,3.0,17.91,Ara,D,0.5,5.97,1.194,0.5373,46861 Esker Avenue,Billings,United States,59112.0,Yes,1.6118999999999999,0.09000000000000001
490,VUC-72395-865,2021-10-07,13321-57602-GK,A-D-0.5,6.0,35.82,Ara,D,0.5,5.97,1.194,0.5373,36 Atwood Plaza,Baltimore,United States,21290.0,Yes,3.2237999999999998,0.09000000000000001
491,PJC-31401-893,2021-01-13,11212-69985-ZJ,A-D-0.5,3.0,17.91,Ara,D,0.5,5.97,1.194,0.5373,16 Prentice Court,Greystones,Ireland,A63,No,1.6118999999999999,0.09000000000000001
492,NHI-23264-055,2022-02-15,44799-09711-XW,A-D-0.5,4.0,23.88,Ara,D,0.5,5.97,1.194,0.5373,40 Declaration Point,Allentown,United States,18105.0,Yes,2.1492,0.09000000000000001
493,SGA-30059-217,2021-02-20,84405-83364-DG,A-D-0.5,5.0,29.849999999999998,Ara,D,0.5,5.97,1.194,0.5373,1926 3rd Center,Seaton,United Kingdom,LE15,Yes,2.6865,0.09000000000000001
494,QUQ-90580-772,2021-02-06,77634-13918-GJ,L-M-0.2,2.0,8.73,Lib,M,0.2,4.365,2.1825,0.56745,7118 Holmberg Court,Little Rock,United States,72204.0,No,1.1349,0.13
495,LEF-83057-763,2021-06-15,15395-90855-VB,L-M-0.2,5.0,21.825000000000003,Lib,M,0.2,4.365,2.1825,0.56745,247 Helena Drive,Charlotte,United States,28230.0,Yes,2.83725,0.13
496,DBC-44122-300,2020-11-04,13366-78506-KP,L-M-0.2,3.0,13.095,Lib,M,0.2,4.365,2.1825,0.56745,8671 David Park,Columbus,United States,43210.0,Yes,1.70235,0.13
497,MWP-46239-785,2019-04-27,87979-56781-YV,L-M-0.2,5.0,21.825000000000003,Lib,M,0.2,4.365,2.1825,0.56745,3 Lerdahl Parkway,Newport News,United States,23605.0,Yes,2.83725,0.13
498,QNA-31113-984,2019-04-07,60512-78550-WS,L-M-0.2,4.0,17.46,Lib,M,0.2,4.365,2.1825,0.56745,2163 Dexter Hill,El Paso,United States,88553.0,No,2.2698,0.13
499,CCZ-19589-212,2021-03-27,05754-41702-FG,L-M-0.2,2.0,8.73,Lib,M,0.2,4.365,2.1825,0.56745,5 Anderson Court,Wilkes Barre,United States,18706.0,No,1.1349,0.13
500,YFH-87456-208,2019-06-12,23600-98432-ME,L-M-0.2,2.0,8.73,Lib,M,0.2,4.365,2.1825,0.56745,226 Harper Place,Newark,United States,19725.0,Yes,1.1349,0.13
501,RDM-99811-230,2019-11-27,22349-47389-GY,L-M-0.2,5.0,21.825000000000003,Lib,M,0.2,4.365,2.1825,0.56745,88 West Avenue,Eaton,United Kingdom,DN22,No,2.83725,0.13
